Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
11:08:01,34857077.636,582882.571,0.0,41827778.9,104306759.25,55448202276657.27,4454812047195.5,31505000834233.754,10003039835832.4,2962628238898.166,3593827268965.0,22258911609858.246,0.0,22513454.333,507309.8,10209782272.0,3400397.043,3273133.333,496238.5,1152175.333,15159057.857,0.0,65751045.0,31419.0,43776470.048
11:18:02,34958419.727,591454.571,0.0,42226667.3,105300828.0,56286962518107.82,4507279832016.0,31942192511046.754,10152244690242.4,3033898201481.334,3648441419801.0,22593618796362.5,0.0,22844510.333,515573.7,10209069568.0,3435909.217,3305618.0,504554.8,1152175.333,15378401.0,0.0,65751045.0,31425.0,43905349.381
11:28:02,35056040.364,600026.714,0.0,42629872.1,106305605.0,57118881141602.09,4560670750715.75,32382789971786.246,10301833898623.0,3108281424189.334,3703533012358.5,22933083412961.754,0.0,23175566.333,524079.6,10208746496.0,3473050.217,3338434.333,513187.8,1152175.333,15597174.571,0.0,65751045.0,31387.0,44042229.952
11:38:02,35166320.364,608598.143,0.0,43031018.9,107305235.5,57959633918050.55,4614088449077.25,32827217194095.0,10451836570042.6,3182076532601.334,3758461355325.25,23270592849104.0,0.0,23506622.333,531914.2,10208856320.0,3512065.261,3369387.333,521275.7,1152175.333,15816374.0,0.0,65751045.0,31425.0,44161118.714
11:48:02,35273999.818,617169.857,0.0,43429838.9,108299157.0,58801317881438.37,4667236362874.75,33270052128125.0,10601619155170.2,3252902513628.0,3813357335830.0,23606936078246.754,0.0,23837678.333,539957.9,10208919552.0,3562469.783,3400172.0,529388.9,1152175.333,16035614.0,0.0,65751045.0,31441.0,44278518.857
11:58:02,35379809.636,625741.429,0.0,43825539.7,109285358.75,59639813787190.27,4720153793652.0,33711749591162.246,10751194889612.0,3323322837618.834,3869054054981.75,23947856498466.5,0.0,24168734.333,547676.0,10209343488.0,3602130.478,3432834.667,537147.9,1152175.333,16254438.857,0.0,65751045.0,31457.0,44414344.667
12:08:02,35468113.455,634313.286,0.0,44231551.1,110297052.5,60470811195685.18,4776835200875.25,34156688423183.246,10901132064054.2,3383317543146.334,3927649589751.5,24303241088489.0,0.0,24499790.333,555628.6,10210645504.0,3641447.043,3464250.667,545161.7,1152175.333,16473309.571,0.0,65751045.0,31441.0,44526841.286
12:18:02,35559026.727,642885.429,0.0,44634290.1,111300625.75,61273102085087.63,4852387993972.75,34617068356429.246,11051472319383.0,3451476473216.334,3991069635337.0,24676738333798.5,0.0,24830846.333,564007.0,10211117824.0,3691550.13,3497014.667,553725.0,1152175.333,16692569.429,0.0,65751045.0,31425.0,44647897.381
12:28:02,35699849.909,651456.857,0.0,45029956.5,112286747.5,62067846278789.91,4928271648484.25,35077331758765.0,11201644542329.2,3530822587303.666,4054797986359.0,25055314697034.246,0.0,25161902.333,572325.8,10211230976.0,3729856.435,3538688.333,562125.7,1152175.333,16912605.0,0.0,65751045.0,31457.0,44808364.762
12:38:03,35781453.909,660029.0,0.0,45429251.7,113281802.0,62849486701943.0,5006943903382.0,35538407626225.25,11353190013104.0,3610843533831.834,4117012446142.0,25425576668869.5,0.0,25492958.333,580391.2,10210572544.0,3769654.522,3569493.0,570209.1,1152175.333,17131952.857,0.0,65751045.0,31440.667,44918136.667
12:48:03,35864541.091,668601.0,0.0,45826505.1,114271790.75,63625946596108.91,5086601311287.75,35996799250506.0,11505853118187.0,3681010095686.5,4177495770169.75,25786627120363.5,0.0,25824014.333,588243.7,10210306816.0,3812612.174,3600269.333,578105.5,1152175.333,17350178.429,0.0,65751045.0,31440.667,45030984.714
12:58:03,35968484.909,677172.571,0.0,46224303.7,115263159.0,64452165912349.45,5149852935586.5,36447751166221.25,11655817599106.8,3751193990526.666,4236542192790.5,26142976929762.754,0.0,26155070.333,596406.6,10210520576.0,3858955.739,3632864.333,587224.2,1152175.333,17568187.0,0.0,65751045.0,31456.667,45151843.952
13:08:03,36062003.636,685744.571,0.0,46619468.1,116248010.25,65241490183394.63,5227001659357.75,36908766502938.25,11806326510646.8,3826186488506.666,4298995442677.0,26511562970755.754,0.0,26486126.333,605312.7,10210697728.0,3895336.913,3663560.667,596274.2,1152175.333,17787483.714,0.0,65751045.0,31392.667,45261270.095
13:18:03,36164456.727,694316.0,0.0,47015621.1,117235313.5,66046209885489.27,5303048492188.0,37369536969130.75,11956596502302.4,3905289738016.166,4361178281511.25,26880252017452.246,0.0,26817182.333,613806.0,10209990912.0,3927128.609,3696004.667,604893.1,1152175.333,18005573.143,0.0,65751045.0,31440.667,45380828.0
13:28:03,36282186.364,702888.0,0.0,47411910.9,118222970.25,66850285587286.09,5381000010071.25,37830310421677.51,12107897011256.8,3985156045990.666,4422021635457.25,27242534977167.754,0.0,27148238.333,622084.9,10209945088.0,3965344.478,3737647.0,613210.1,1152175.333,18224573.714,0.0,65751045.0,31424.667,45541259.952
13:38:03,36373842.545,711459.429,0.0,47808024.3,119210152.25,67642526216261.45,5459908856587.75,38288639090486.0,12260337965552.8,4055838214376.834,4482460525699.0,27603941861454.0,0.0,27479294.333,630326.0,10208484352.0,4008059.435,3768726.333,621452.9,1152175.333,18442096.571,0.0,65751045.0,31408.667,45651572.0
13:48:03,36464383.091,720031.429,0.0,48206341.5,120202825.25,68463837328693.73,5521098594544.0,38735412704690.25,12410457579855.2,4124615151262.834,4540425559763.25,27954821763104.754,0.0,27810350.333,638296.8,10206687488.0,4048887.348,3799425.0,629466.4,1152175.333,18661676.714,0.0,65751045.0,31443.333,45761578.381
13:58:04,36569072.636,728603.571,0.0,48613752.1,121217928.5,69268954967879.09,5581694420795.25,39183774511081.0,12560412947046.0,4197534871875.166,4598047287521.0,28305612091537.246,0.0,28141406.333,647018.0,10205420288.0,4091866.87,3831345.0,638174.7,1152175.333,18880243.714,0.0,65751045.0,31425.0,45882422.762
14:08:04,36656637.818,737175.571,0.0,49012402.9,122211409.0,70055835501010.18,5642280374616.5,39634500133046.49,12710536277551.8,4276062758561.166,4655518078228.5,28656390240303.754,0.0,28472462.333,655784.5,10203449344.0,4141744.87,3861902.333,647004.6,1152175.333,19098507.429,0.0,65751045.0,31426.333,45994442.333
14:18:04,36742706.909,745747.0,0.0,49413014.5,123209743.75,70866687812028.36,5702713370968.5,40084966962050.0,12860497780361.4,4349572970514.5,4712753534137.25,29005642140049.754,0.0,28803518.333,663941.0,10200730880.0,4184762.565,3894587.0,655181.6,1152175.333,19317807.286,0.0,65751045.0,31377.0,46126026.667
14:28:04,36877198.091,754318.571,0.0,49815892.9,124213662.25,71701587914032.55,5764410032697.0,40533464640778.75,13011060096593.6,4412164059836.0,4771550072712.5,29362246259192.246,0.0,29134574.333,672549.2,10199979776.0,4226603.435,3936688.333,663788.5,1152175.333,19537320.714,0.0,65751045.0,31377.0,46291144.333
14:38:04,36949107.455,762890.143,0.0,50218519.1,125216943.0,72534281301669.9,5824269407563.25,40982819229724.25,13160940188758.6,4477700262012.833,4830961306328.5,29722689629470.246,0.0,29465630.333,681210.5,10198229504.0,4275578.435,3967647.0,672698.6,1152175.333,19755984.286,0.0,65751045.0,31409.0,46407179.524
14:48:04,37019535.182,771461.571,0.0,50619204.9,126215434.0,73374054255451.73,5887837694048.75,41434970319110.25,13311093127650.4,4547057260299.667,4892192912113.75,30089764907153.5,0.0,29796686.333,689906.3,10198316800.0,4318211.522,3998611.333,681515.0,1152175.333,19975405.571,0.0,65751045.0,31410.333,46524102.81
14:58:04,37127570.364,780033.0,0.0,51022212.5,127219704.0,74202182402948.73,5957315397669.25,41892606847013.0,13461514766705.8,4619433457997.833,4952956820666.25,30453372147978.754,0.0,30127742.333,698182.1,10198367744.0,4358310.783,4031524.667,689723.8,1152175.333,20194399.857,0.0,65751045.0,31379.333,46654533.524
15:08:04,37214011.182,788604.857,0.0,51429567.7,128234685.5,75036645487157.19,6027245656648.25,42349749801519.51,13612394903871.0,4697253771315.0,5014711683699.5,30824563706020.5,0.0,30458798.333,706321.2,10199180544.0,4397876.565,4062438.667,697862.7,1152175.333,20413523.286,0.0,65751045.0,31379.333,46770937.19
15:18:04,37287785.273,797177.143,0.0,51828126.5,129227922.5,75863828538495.64,6096110762712.0,42802946700628.0,13763776724092.4,4761817777741.833,5075358074671.75,31189083570876.5,0.0,30789854.333,714457.7,10199243264.0,4462253.478,4094613.0,706041.2,1152175.333,20632756.571,0.0,65751045.0,31379.333,46899901.524
15:28:05,37420781.182,805748.714,0.0,52230651.3,130231005.75,76678884661790.0,6161773243461.5,43255806695639.51,13914660457933.4,4823743138323.167,5135412311935.5,31551830263014.0,0.0,31120910.333,722125.7,10199309824.0,4507035.217,4135996.667,713770.7,1152175.333,20851386.571,0.0,65751045.0,31427.333,47064186.429
15:38:05,37494934.364,814321.0,0.0,52630145.7,131226546.75,77494041964052.55,6227662907740.25,43708830594054.49,14065031064076.6,4886223510690.667,5196022003003.25,31916710967629.5,0.0,31451966.333,730839.9,10199378176.0,4547498.174,4166707.0,722451.8,1152175.333,21070341.571,0.0,65751045.0,31395.333,47185942.476
15:48:05,37566856.636,822892.429,0.0,53030444.3,132224097.0,78295063489072.55,6304026776448.5,44170065602889.25,14215381866743.6,4961672278929.5,5259569646272.5,32293051500877.246,0.0,31783022.333,739344.5,10199438848.0,4597469.609,4197770.0,731347.2,1152175.333,21289318.143,0.0,65751045.0,31379.333,47301380.667
15:58:05,37684952.818,831464.143,0.0,53429918.1,133219614.25,79076905576171.9,6381544385155.25,44631438986915.51,14366183719139.8,5032707507242.167,5323067602917.75,32668879969298.5,0.0,32114078.333,748005.6,10199492608.0,4641771.522,4230373.0,740400.5,1152175.333,21507839.286,0.0,65751045.0,31363.333,47435857.476
16:08:05,37756863.0,840036.0,0.0,53830728.7,134218430.75,79888706804236.55,6456959056134.75,45090462079290.75,14517396125075.2,5102442744858.333,5384966134436.25,33038684706712.0,0.0,32445134.333,756593.2,10197601280.0,4687997.13,4260958.667,749597.9,1152175.333,21726014.429,0.0,65751045.0,31395.333,47545533.048
16:18:05,37830641.273,848608.857,0.0,54230099.9,135213673.25,80686072948688.73,6533605244217.0,45548295939344.75,14669415731612.2,5176202763729.333,5447169380338.25,33410855207196.0,0.0,32776190.333,764939.9,10196770560.0,4723711.87,4293951.0,758890.1,1152175.333,21945130.857,0.0,65751045.0,31411.333,47666280.762
16:28:05,37962517.273,857180.143,0.0,54633708.9,136219448.0,81500854088053.81,6601946675510.25,46003662596026.49,14819847897563.8,5246486403860.0,5508598597579.0,33780399864502.754,0.0,33107246.333,773405.1,10195201792.0,4765793.304,4336035.667,767615.2,1152175.333,22163172.286,0.0,65751045.0,31428.333,47842965.286
16:38:05,38037412.182,865751.571,0.0,55031464.3,137210695.0,82304536026350.1,6679001803724.25,46465027793704.75,14970498147633.4,5314334247767.5,5571923261809.0,34154922605633.754,0.0,33438302.333,782081.0,10194195712.0,4815618.435,4366918.333,777235.0,1152175.333,22382330.571,0.0,65751045.0,31396.333,47960386.381
16:48:05,38110819.364,874323.571,0.0,55429752.7,138203250.0,83103135583385.1,6755212057139.25,46925985471250.49,15120840707276.2,5385489267747.333,5635593184996.5,34530902783311.5,0.0,33769358.333,790209.6,10192070912.0,4858583.739,4397663.667,785952.5,1152175.333,22600152.714,0.0,65751045.0,31396.333,48072594.524
16:58:06,38195024.0,882895.571,0.0,55830115.1,139200970.0,83897361277383.81,6832363956224.0,47386399023476.25,15271818239262.4,5463524185647.833,5699066121243.75,34908444984933.0,0.0,34100414.333,797292.5,10190677248.0,4898043.652,4430634.0,793124.2,1152175.333,22819107.429,0.0,65751045.0,31444.333,48196510.905
17:08:06,38279231.091,891467.714,0.0,56233987.7,140207327.5,84692428898917.64,6913119145788.25,47846002112191.75,15424231680332.4,5542300062749.167,5762181788081.0,35285898694960.0,0.0,34431470.333,804537.4,10189790464.0,4934078.217,4461402.667,800375.9,1152175.333,23037170.429,0.0,65751045.0,31412.333,48309860.286
17:18:06,38381685.727,900039.571,0.0,56628887.7,141191584.5,85495441059347.73,6979120085414.25,48299620663449.0,15574830602973.6,5615757275681.333,5822708401200.0,35652225360480.0,0.0,34762526.333,812786.3,10187867136.0,4970897.043,4494431.0,808753.6,1152175.333,23255611.857,0.0,65751045.0,31412.333,48441616.714
17:28:06,38480045.455,908611.571,0.0,57026673.3,142182972.0,86297003871617.1,7048475376367.75,48754039571561.0,15726045510165.2,5685172119642.333,5883316564411.75,36017211622163.5,0.0,35093582.333,821503.8,10187233536.0,5009010.913,4536193.333,817649.2,1152175.333,23474511.857,0.0,65751045.0,31413.667,48604252.095
17:38:06,38570209.727,917183.143,0.0,57420776.1,143165260.0,87092988569326.36,7126054737193.75,49216881014071.25,15876981895494.4,5754073589191.333,5946097576175.0,36390439821527.0,0.0,35424638.333,829701.1,10186196736.0,5048143.391,4567002.333,825882.5,1152175.333,23692201.286,0.0,65751045.0,31396.333,48721867.19
17:48:06,38642861.091,925755.286,0.0,57817413.7,144153729.25,87887983396174.73,7203888774504.0,49677801688998.49,16028065478051.0,5827974978135.167,6009749088010.25,36768982080309.75,0.0,35755694.333,838107.4,10184474624.0,5080842.087,4598010.333,834412.9,1152175.333,23912051.857,0.0,65751045.0,31428.333,48837860.333
17:58:06,38715887.455,934326.857,0.0,58219556.7,145155872.5,88691330381180.36,7281106107064.0,50138341060032.75,16178883292018.6,5900552103019.0,6073247899784.5,37145863397090.0,0.0,36086750.333,846517.0,10183460864.0,5116753.348,4630830.0,842858.4,1152175.333,24131762.571,0.0,65751045.0,31428.333,48965269.714
18:08:06,38803439.182,942899.0,0.0,58616271.7,146144596.25,89493100123943.19,7357819639404.25,50599345025272.49,16329514171341.6,5972120027322.5,6136611315568.25,37521045574294.0,0.0,36417806.333,854800.5,10181726720.0,5159816.261,4661798.0,851223.8,1152175.333,24350016.0,0.0,65751045.0,31445.667,49082990.286
18:18:07,38900299.909,951471.143,0.0,59022430.7,147156604.0,90278048030939.36,7436619607426.5,51059833177726.75,16481549888878.2,6039827969868.167,6199484291958.75,37894445810470.0,0.0,36748862.333,863496.7,10180391936.0,5202856.783,4694279.0,859877.6,1152175.333,24568469.286,0.0,65751045.0,31412.333,49209266.762
18:28:07,38980028.909,960042.857,0.0,59418965.7,148144890.0,91057399616643.02,7514564447317.25,51520290386087.51,16633103114745.8,6107265670946.0,6262187239237.25,38266988981239.51,0.0,37079918.333,871732.4,10179411200.0,5245698.478,4726986.667,868152.8,1152175.333,24785620.143,0.0,65751045.0,31428.333,49342040.571
18:38:07,39047473.364,968614.857,0.0,59814415.7,149130483.0,91866512179750.27,7591581086837.5,51983098271292.49,16784103860677.8,6176228296586.167,6324987048104.75,38640535388140.49,0.0,37410974.333,879920.3,10178982912.0,5285671.87,4757393.667,876380.5,1152175.333,25004415.143,0.0,65751045.0,31460.333,49459175.619
18:48:07,39133910.636,977186.857,0.0,60217377.3,150134587.0,92664296264281.64,7669208195048.0,52445454034109.51,16935283265420.8,6245076719454.5,6387916080373.0,39015157641542.25,0.0,37742030.333,889128.1,10178616832.0,5318011.0,4788217.667,885750.1,1152175.333,25222756.571,0.0,65751045.0,31412.333,49582164.143
18:58:07,39312749.818,994330.571,0.0,60993668.9,152069711.25,94266969110636.19,7823809016134.0,53366207248231.0,17237475955661.0,6379427654203.333,6513723884903.5,39762410577323.51,0.0,38404142.333,905550.5,10177572096.0,5390680.217,4851734.0,902384.7,1152175.333,25659677.714,0.0,65751045.0,31381.667,49842729.095
19:03:23,39312749.818,994330.571,0.0,60993668.9,152069711.25,94266969110636.19,7823809016134.0,53366207248231.0,17237475955661.0,6379427654203.333,6513723884903.5,39762410577323.51,0.0,38404142.333,905550.5,10177572096.0,5390680.217,4851734.0,902384.7,1152175.333,25659677.714,0.0,65751045.0,31381.667,49842729.095
19:13:23,39376827.091,998838.857,0.0,61201896.5,152588820.75,94692635586350.27,7864576536159.0,53608577384786.49,17316853484305.0,6415165575836.5,6547074752181.5,39959469148035.75,0.0,38583464.333,909911.3,10177148160.0,5405781.435,4868499.667,906908.0,1152175.333,25774877.143,0.0,65751045.0,31364.333,49915625.714
19:23:23,39451723.273,1007410.714,0.0,61589976.7,153556237.0,95478415585970.19,7941460040010.75,54068460285091.51,17467757293989.6,6486291071747.333,6610558853887.25,40334043610926.49,0.0,38914520.333,918221.2,10177179136.0,5444936.826,4899583.333,915501.8,1152175.333,25993953.286,0.0,65751045.0,31380.333,50043288.714
19:33:23,39576527.455,1015982.571,0.0,61976150.1,154518933.5,96271132903857.45,8020950536277.0,54528444403289.75,17619917678299.6,6554038632747.667,6673150574376.5,40705666387863.51,0.0,39245576.333,926418.8,10176892160.0,5483453.522,4940623.0,923790.0,1152175.333,26213144.714,0.0,65751045.0,31365.667,50206471.714
19:43:23,39660366.182,1024554.571,0.0,62367607.9,155494659.75,97068843695327.81,8099177229789.75,54988599702528.49,17771669697282.2,6625123274027.0,6736095249700.25,41078335228450.25,0.0,39576632.333,934457.1,10176983040.0,5526777.217,4971452.667,932212.3,1152175.333,26431182.857,0.0,65751045.0,31396.333,50335994.19
19:53:23,39736380.909,1033126.857,0.0,62756003.5,156462835.25,97850381020934.73,8175753420184.75,55449990668573.25,17922595640250.6,6694677450421.333,6798797218269.5,41450551384163.0,0.0,39907688.333,942547.5,10177019136.0,5580030.348,5002142.333,940599.5,1152175.333,26649399.429,0.0,65751045.0,31396.333,50454600.81
20:03:23,39842557.727,1041698.286,0.0,63144061.3,157430157.75,98641253047140.27,8251328068460.5,55913492467902.0,18073075743425.6,6763510103363.833,6861958288478.75,41824383499409.75,0.0,40238744.333,950409.6,10177057792.0,5630488.478,5035049.667,948878.4,1152175.333,26868658.143,0.0,65751045.0,31380.333,50585605.952
20:13:24,39923413.182,1050270.0,0.0,63535825.3,158406624.25,99434688495243.64,8327583792238.0,56377356939263.75,18223642584100.2,6831597755863.0,6925412388111.0,42198865936566.0,0.0,40569800.333,958032.6,10177430016.0,5673220.261,5068664.0,956805.3,1152175.333,27088328.286,0.0,65751045.0,31394.0,50720038.429
20:23:24,40002772.0,1058841.714,0.0,63932627.9,159395561.5,100235521692656.45,8404613788035.0,56838832015808.25,18374393928379.8,6900086053070.167,6988989242040.5,42574334512238.25,0.0,40900856.333,964985.5,10177135104.0,5720443.0,5099352.0,964048.5,1152175.333,27307949.0,0.0,65751045.0,31365.667,50846660.762
20:33:24,40131299.364,1067413.571,0.0,64323107.7,160368874.75,101030507950361.81,8484709966287.0,57300123190533.0,18526447765689.0,6967527557840.333,7052088370461.75,42947600894168.25,0.0,41231912.333,973430.0,10177189376.0,5773221.174,5142082.333,972749.7,1152175.333,27526990.714,0.0,65751045.0,31381.667,51009081.762
20:43:24,40201356.364,1075985.857,0.0,64716692.1,161349836.0,101828633868149.19,8564390872015.75,57760944112946.49,18678457547823.8,7034488611133.0,7115512131938.5,43322563731676.49,0.0,41562968.333,981641.6,10177226496.0,5815968.652,5173152.0,981229.5,1152175.333,27747166.429,0.0,65751045.0,31365.667,51121073.048
20:53:24,40279228.364,1084557.857,0.0,65113919.3,162339818.0,102611431496306.55,8642097637491.75,58221912468258.49,18829995153647.2,7101753594171.333,7178447166086.5,43695022042442.49,0.0,41894024.333,989671.2,10177297152.0,5858788.261,5204143.667,989273.2,1152175.333,27967299.571,0.0,65751045.0,31381.667,51238198.0
21:03:24,40372372.455,1093129.714,0.0,65506849.3,163319218.5,103410808357476.73,8718442822725.75,58682717028607.0,18980965435933.8,7170643788353.333,7241840333586.25,44069179604970.75,0.0,42225080.333,997231.8,10177290752.0,5890929.087,5237103.333,996945.5,1152175.333,28186803.286,0.0,65751045.0,31381.667,51359686.429
21:13:24,40472222.455,1101701.429,0.0,65901953.9,164303983.75,104188370716702.64,8795659592928.0,59147100820169.0,19131564122758.0,7240365694516.0,7305444581421.75,44444584238386.0,0.0,42556136.333,1004848.6,10177320704.0,5934496.565,5269154.667,1004843.8,1152175.333,28406367.571,0.0,65751045.0,31381.667,51491669.762
21:23:24,40543023.455,1110272.714,0.0,66294213.1,165281677.5,104963979401071.64,8872274332672.75,59611187819130.49,19282065993713.8,7310593904970.0,7369323448134.5,44821424003296.75,0.0,42887192.333,1012410.4,10177294080.0,5966979.478,5300424.667,1012634.0,1152175.333,28625133.714,0.0,65751045.0,31413.667,51608156.286
21:33:25,40664481.0,1118844.571,0.0,66687407.5,166261711.0,105763857833274.73,8948756517530.75,60075049671426.49,19432536838281.4,7379591236441.5,7432957057488.5,45196999369241.25,0.0,43218248.333,1019832.9,10177469696.0,6015663.783,5342122.0,1020419.5,1152175.333,28843789.0,0.0,65751045.0,31397.667,51769059.048
21:43:25,40743470.727,1127416.143,0.0,67075977.5,167230284.0,106571163325876.9,9025676004408.25,60539216656227.51,19583055082177.8,7449106727271.0,7496532843398.0,45572979252719.75,0.0,43549304.333,1028142.9,10177493504.0,6055254.478,5372981.667,1029194.1,1152175.333,29061835.714,0.0,65751045.0,31413.667,51883565.095
21:53:25,40815012.909,1135988.429,0.0,67472493.5,168218492.25,107370855422092.0,9102640350106.5,61003357822955.75,19733572718798.8,7517408775987.0,7560306373290.25,45949598221670.0,0.0,43880360.333,1036060.8,10177424384.0,6108838.696,5403938.667,1037502.3,1152175.333,29280089.143,0.0,65751045.0,31365.667,52000389.571
22:03:25,40892142.818,1144559.714,0.0,67871363.9,169212524.25,108149301566456.64,9180350849202.25,61467053186767.75,19884271329996.0,7585428199688.167,7624330118721.5,46325380600063.0,0.0,44211416.333,1043923.4,10177520384.0,6146779.652,5436619.333,1045639.3,1152175.333,29498636.714,0.0,65751045.0,31399.667,52128711.762
22:13:25,41117521.364,1153131.714,0.0,68266296.1,170196875.0,108949831281792.64,9258039484152.25,61930309615832.0,20034900800029.8,7655522915794.667,7688493740069.5,46702471444275.0,0.0,44542472.333,1051963.1,10177560832.0,6317145.478,5478815.0,1053907.3,1152175.333,29718233.286,0.0,65751045.0,31368.0,52350830.524
22:23:25,41203958.909,1161703.429,0.0,68657103.7,171170964.0,109752230798167.19,9334994266913.5,62393208560193.75,20185390997147.0,7722665834531.5,7752578909037.75,47078947356518.25,0.0,44873528.333,1059488.1,10177595648.0,6350010.826,5510218.333,1061781.6,1152175.333,29936327.0,0.0,65751045.0,31383.667,52468749.857
22:33:25,42099497.909,1170275.429,0.0,69051312.1,172153544.75,110550311534384.1,9412623513944.5,62856318800185.0,20336064405096.2,7792041975105.0,7815888349927.5,47452409212392.75,0.0,45204584.333,1067516.2,10177589248.0,6391817.522,5553982.667,1070236.2,1152175.333,30166482.429,0.0,65751045.0,31416.0,53346329.952
22:43:25,43425681.727,1178847.571,0.0,69444992.5,173134672.75,111348012493235.64,9490264343883.0,63318918970708.0,20486679062111.6,7865572406983.333,7878157783422.25,47822053700085.25,0.0,45535640.333,1075653.0,10177612032.0,6431899.304,5592256.667,1078669.8,1152175.333,30385287.286,0.0,65751045.0,31384.0,54563358.0
22:53:25,44830490.636,1187419.286,0.0,69835959.1,174109202.0,112138621530237.1,9567431984810.25,63781661810306.25,20637434042922.8,7871458633995.667,7932035183073.25,48144942463502.75,0.0,45866696.333,1083404.2,10177657088.0,6474950.348,5631039.0,1086771.3,1152175.333,30608508.857,0.0,65751045.0,31383.667,55849651.524
23:03:26,46145472.818,1195990.857,0.0,70240369.7,175116906.5,112939868454416.1,9644140576636.5,64243484650452.25,20788054475463.2,7873128588051.0,7985194334073.5,48464083562702.25,0.0,46197752.333,1090438.4,10177694208.0,6531853.478,5671540.0,1094055.5,1152175.333,30832726.143,0.0,65751045.0,31416.0,57034459.095
23:13:26,47556961.455,1204562.429,0.0,70642097.1,176117964.25,113730479858768.19,9720889457620.75,64706443389830.25,20938646286188.8,7874408378677.833,8037061959249.25,48776748872661.51,0.0,46528808.333,1097766.4,10177658368.0,6573089.304,5710852.667,1101617.2,1152175.333,31057469.0,0.0,65751045.0,31447.667,58331075.19
23:23:26,48962051.545,1213134.714,0.0,71046676.9,177126090.0,114535682015542.64,9798232163464.75,65170331516103.0,21089345623996.0,7875988829875.167,8084993159095.25,49070732332479.25,0.0,46859864.333,1104951.4,10177714432.0,6612465.87,5749401.333,1109100.8,1152175.333,31281936.286,0.0,65751045.0,31401.333,59609589.143
23:33:26,50052400.636,1221706.571,0.0,71445313.5,178119536.25,115314878421781.64,9875212503944.75,65634666061059.0,21240036483015.4,7878234978845.333,8126025347976.25,49322853445826.49,0.0,47190920.333,1111906.4,10177743616.0,6663093.478,5782242.333,1116390.3,1152175.333,31509188.143,0.0,65751045.0,31367.667,60587322.524
23:43:26,50147029.0,1230278.571,0.0,71844807.3,179115112.0,116100450880626.64,9953073378034.5,66098611595019.25,21390890072881.6,7880488590157.0,8167454209845.25,49576427818892.25,0.0,47521976.333,1119235.6,10177778176.0,6698575.391,5813205.0,1123862.0,1152175.333,31736691.286,0.0,65751045.0,31400.0,60707469.905
23:47:53,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8727223296.0,0.0,0.0,0.0,1152175.333,1254.429,0.0,65751042.0,21891.0,0.0
23:53:26,50240163.182,1238850.429,0.0,72244616.3,180111393.5,116894265311023.36,10030935580611.25,66560626164920.75,21541691995513.8,7882695348637.667,8209093378624.0,49832998461095.25,0.0,47853032.333,1126117.5,10177808384.0,6744810.304,5844210.333,1130987.0,1152175.333,31965138.143,0.0,65751045.0,31399.667,60830983.524
23:57:54,3967769.818,8571.571,0.0,13904528.1,34745224.5,837007630416.636,55971652130.25,444547509074.0,145619550651.6,60860509523.5,44597015982.0,290379767496.75,0.0,331056.0,440.4,10144072192.0,40762.435,84242.667,717.8,1152175.333,217666.714,0.0,65751045.0,23763.0,4732172.19
