Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
11:16:41,23932437.455,591426.143,0.0,42321723.7,105536047.5,54302036210470.63,7004362158170.0,33599966880825.246,10290571664256.2,1619619542154.0,5859379274264.75,20916561830328.0,0.0,22854777.0,368380.6,10178290944.0,3421146.391,1627632.333,236147.9,1152472.467,1974439.143,0.0,3.5,77222.0,40592334.048
11:26:41,24001727.727,599997.286,0.0,42757030.3,106620019.75,55186105080549.91,7175323745589.75,34096401832633.5,10455899668546.8,1697789682058.667,6006521603810.0,21421505747822.5,0.0,23185833.0,376782.3,10176952064.0,3461112.478,1634591.333,242838.4,1152472.467,2002045.571,0.0,3.5,77222.0,40699129.905
11:36:41,24069529.364,608569.0,0.0,43182384.5,107679362.0,56055835979542.09,7362468376977.0,34597225888878.754,10620751634676.6,1737157929129.833,6160862728035.5,21920830695007.754,0.0,23516889.0,384877.2,10175865088.0,3508444.261,1641208.667,249812.0,1152472.467,2030319.143,0.0,3.5,77206.0,40798601.333
11:46:41,24138821.636,617140.286,0.0,43610575.3,108745738.75,56799122464014.82,7594341772133.5,35110056171261.754,10781116094930.4,1738226392484.167,6334511710985.5,22403190552383.754,0.0,23847945.0,391676.3,10176425216.0,3551294.739,1645788.333,255472.9,1152472.467,2057860.0,0.0,3.5,77190.0,40896362.524
11:56:42,24207740.0,625711.714,0.0,44036826.5,109807321.25,57423454023542.45,7824825918244.25,35623596881155.75,10941562050671.2,1738941073659.167,6505942450908.25,22881573335605.246,0.0,24179001.0,399787.8,10176238080.0,3590655.652,1656966.0,262749.1,1152472.467,2083467.429,0.0,3.5,77206.0,41002406.238
12:06:42,24277777.0,634283.143,0.0,44465230.9,110874248.75,58170378010138.09,8033073432265.75,36136061796842.49,11104576260252.0,1740856758943.333,6670705782140.0,23366610699536.0,0.0,24510057.0,410286.1,10176266496.0,3633192.087,1659006.0,270292.3,1152472.467,2108450.571,0.0,3.5,77222.0,41102641.476
12:16:42,24348558.455,642854.429,0.0,44893717.1,111941358.5,58754972875472.45,8263451787337.25,36648313360851.0,11264384040515.6,1759949011721.667,6835768862448.75,23869595921912.0,0.0,24841113.0,421188.9,10176300288.0,3676235.217,1669147.333,278761.5,1152472.467,2135707.714,0.0,3.5,77254.0,41209938.19
12:26:42,24453229.0,651426.0,0.0,45323072.3,113010617.75,59355882710812.45,8491882989020.5,37161291407965.75,11424273799371.2,1760948925001.333,7006402932527.0,24350966854846.5,0.0,25172169.0,428541.8,10176347648.0,3714141.565,1681726.333,285055.1,1152472.467,2161880.429,0.0,3.5,77206.0,41354687.333
12:36:42,24514702.364,659997.714,0.0,45748047.9,114069035.75,60064571227929.37,8697955149214.25,37672387274645.51,11585378566446.4,1762351444455.667,7179132009024.5,24812255512788.5,0.0,25503225.0,435955.7,10176061952.0,3764262.739,1686024.667,291269.8,1152472.467,2189231.429,0.0,3.5,77222.0,41450684.762
12:46:42,24593302.455,668569.143,0.0,46172019.9,115124966.25,60720364632950.37,8873510670084.25,38179399044160.25,11748451092060.8,1763377687623.667,7342720471588.25,25278170253042.754,0.0,25834281.0,443457.0,10175937280.0,3803012.174,1689642.667,297705.8,1152472.467,2213755.571,0.0,3.5,77206.0,41549706.286
12:56:42,24696854.364,677140.714,0.0,46598030.1,116185939.25,61291707719432.63,9063819201220.75,38693879792523.51,11910717190814.4,1772383016606.0,7504468756703.0,25761600315994.0,0.0,26165337.0,452717.8,10174408704.0,3842393.348,1695988.333,304736.2,1152472.467,2238526.0,0.0,3.5,77190.0,41666488.095
13:06:42,24783281.0,685712.429,0.0,47030024.1,117261676.75,62137082043274.27,9256503049417.25,39204017599898.25,12073497747480.2,1841143847536.667,7652764228158.25,26270460747311.246,0.0,26496393.0,463035.8,10174523136.0,3886918.826,1699940.0,312112.4,1152472.467,2263287.429,0.0,3.5,77238.0,41774023.571
13:16:42,24871203.545,694283.714,0.0,47460094.3,118332643.0,62965640016316.73,9470253413599.75,39711958774895.0,12231696508640.4,1918859251120.5,7787316085769.25,26778165773621.5,0.0,26827449.0,474212.1,10174320128.0,3933804.783,1705440.667,320587.2,1152472.467,2289031.714,0.0,3.5,77238.0,41894551.429
13:26:42,24999347.636,702855.429,0.0,47888393.1,119399283.5,63779751839998.27,9674622390719.5,40223967915191.0,12392814604203.4,1997101152311.167,7927683499419.25,27293030774046.0,0.0,27158505.0,483882.7,10173985792.0,3985696.87,1719735.667,328472.0,1152472.467,2315464.286,0.0,3.5,77190.0,42051328.571
13:36:43,25089877.455,711427.143,0.0,48312624.5,120455847.0,64640164831880.73,9864086361563.0,40738073473413.51,12557083758477.4,2008863333908.667,8093164560486.5,27772775814801.0,0.0,27489561.0,492875.4,10173648640.0,4017943.478,1724473.333,336142.7,1152472.467,2340782.286,0.0,3.5,77206.0,42163144.619
13:46:43,25175560.091,719998.714,0.0,48736727.1,121512140.75,65408119045701.18,10044756319747.0,41248021804042.0,12722831904421.0,2009568524490.167,8257879880484.0,28237932072807.0,0.0,27820617.0,501118.4,10173012736.0,4050851.609,1728397.667,343252.0,1152472.467,2365772.143,0.0,3.5,77222.0,42278040.333
13:56:43,25257893.727,728570.286,0.0,49161699.1,122570578.75,66250627164959.91,10260452434884.75,41760562882613.75,12883790956981.4,2011042244683.167,8426029841541.75,28714423737819.0,0.0,28151673.0,509103.1,10173227264.0,4097930.783,1734868.333,349874.5,1152472.467,2391291.571,0.0,3.5,77190.0,42390014.857
14:06:43,25341339.273,737141.857,0.0,49590034.1,123637330.75,67142521189938.73,10489028258064.5,42273014294964.75,13043026597603.8,2024092220045.667,8586410062653.25,29217932782822.246,0.0,28482729.0,518792.2,10171699200.0,4137248.043,1746634.0,357096.8,1152472.467,2417148.143,0.0,3.5,77255.333,42496564.048
14:16:43,25436707.545,745713.571,0.0,50016693.1,124699908.5,67953512536452.55,10715326481365.75,42788205869034.49,13204403746993.6,2031980221351.0,8753602552665.75,29714447024719.0,0.0,28813785.0,525993.9,10170337024.0,4190564.826,1758080.667,362792.7,1152472.467,2442511.714,0.0,3.5,77238.0,42612943.952
14:26:43,25561875.818,754285.143,0.0,50443493.9,125762855.5,68784204607454.18,10929251116045.0,43303236469231.51,13366978441229.0,2032863365065.167,8922674835355.75,30185902934067.246,0.0,29144841.0,533086.1,10170533120.0,4240009.826,1780163.333,368801.9,1152472.467,2470176.286,0.0,3.5,77206.0,42763912.381
14:36:43,25643831.909,762856.714,0.0,50869301.5,126823354.5,69699282089631.09,11152267947857.25,43815815431730.75,13526324332176.6,2034974176670.0,9090887968698.0,30668110825511.754,0.0,29475897.0,543947.2,10170584320.0,4276794.13,1790801.333,377345.8,1152472.467,2498170.857,0.0,3.5,77190.0,42868679.857
14:46:43,25725790.182,771428.286,0.0,51294049.7,127881225.5,70600636896143.55,11373989391988.5,44328069720750.75,13685486254700.6,2036336306667.667,9258101007994.5,31146708875092.246,0.0,29806953.0,553478.1,10168356864.0,4323966.0,1804153.0,385091.9,1152472.467,2526936.571,0.0,3.5,77175.333,42973734.857
14:56:43,25812225.364,779999.714,0.0,51722457.3,128948156.5,71423573244354.1,11605287601426.75,44840841864245.51,13845616459376.0,2048530729869.333,9421109015695.25,31651826889932.0,0.0,30138009.0,563839.8,10167358976.0,4359846.739,1817575.0,393668.3,1152472.467,2555516.286,0.0,3.5,77238.0,43086046.476
15:06:43,25903123.909,788571.286,0.0,52150130.5,130013275.5,72232968087105.9,11833275391817.5,45355786735081.25,14007513071133.8,2049621187938.333,9588829124584.75,32154220540723.754,0.0,30469065.0,573099.7,10167778560.0,4413472.348,1828480.0,400912.0,1152472.467,2584828.143,0.0,3.5,77223.333,43192036.571
15:16:44,25991037.455,797142.429,0.0,52572262.9,131064661.75,73095300238598.0,12060843202347.25,45871079725084.25,14168461251697.0,2050274882205.333,9758332801549.0,32638568338157.754,0.0,30800121.0,585259.2,10166628352.0,4469930.696,1843941.0,409903.2,1152472.467,2612832.571,0.0,3.5,77174.0,43299012.952
15:26:44,26102420.091,805714.0,0.0,52999586.5,132128913.75,73925876052579.9,12282943941725.5,46386356290778.49,14329643289045.0,2051629657097.0,9931056820881.5,33110489285438.754,0.0,31131177.0,594895.3,10165318656.0,4512498.826,1859394.0,417022.1,1152472.467,2638835.0,0.0,3.5,77238.0,43447961.952
15:36:44,26185496.636,814285.429,0.0,53427754.3,133195259.5,74755978845180.9,12489939416380.0,46901919064921.0,14491039172312.0,2052945109370.0,10101031991032.0,33588431670717.0,0.0,31462233.0,602779.8,10163925248.0,4559930.478,1871180.667,423875.2,1152472.467,2663847.857,0.0,3.5,77222.0,43550695.333
15:46:44,26266334.909,822857.0,0.0,53852943.9,134254205.0,75603061582559.81,12710624373491.5,47415172749701.75,14651275764015.4,2053879292020.667,10270090616348.25,34077217919190.754,0.0,31793289.0,611045.2,10162830336.0,4612957.391,1881786.333,433818.5,1152472.467,2690136.571,0.0,3.5,77238.0,43654906.381
15:56:44,26363936.727,831428.571,0.0,54279876.5,135317471.0,76461680704559.02,12940577915238.25,47929938994354.0,14812049224104.0,2054623324542.5,10441008234695.25,34557643710001.5,0.0,32124345.0,620766.6,10162446080.0,4674458.957,1894067.667,441642.3,1152472.467,2715686.857,0.0,3.5,77221.667,43773035.571
16:06:44,26459673.273,840000.286,0.0,54707695.5,136382930.25,77325845345532.45,13162548560281.5,48445129236823.0,14972955254856.6,2055497985782.333,10609275102415.0,35030334786045.5,0.0,32455401.0,630594.8,10161726208.0,4721170.391,1904542.667,449687.5,1152472.467,2741814.286,0.0,3.5,77205.667,43881654.0
16:16:44,26569949.273,848571.714,0.0,55132283.7,137440404.0,78158191602138.1,13381203299179.5,48961204274832.25,15134354833603.6,2056748218407.5,10778295805636.0,35505444094210.25,0.0,32786457.0,641162.2,10160828416.0,4756882.043,1916553.667,457717.5,1152472.467,2768839.571,0.0,3.5,77206.0,44001794.952
16:26:44,26686926.091,857143.286,0.0,55561465.9,138509244.75,79010138988471.36,13605296382846.75,49473720942353.25,15294057234341.8,2057879470063.333,10950332184677.75,35984589320477.25,0.0,33117513.0,651246.4,10159452672.0,4795397.0,1938095.667,465468.5,1152472.467,2795966.286,0.0,3.5,77206.0,44159400.476
16:36:44,26782295.091,865714.857,0.0,55986647.7,139568172.75,79896994127268.81,13833502128124.0,49984417547088.25,15452473870675.4,2058889521498.167,11121819788838.0,36460895753462.0,0.0,33448569.0,661297.3,10158589952.0,4834122.087,1948684.333,473282.3,1152472.467,2823072.571,0.0,3.5,77238.0,44269029.429
16:46:44,26877659.636,874286.429,0.0,56410127.7,140622887.75,80774320008645.45,14063819418192.75,50496795833104.49,15611457304425.4,2060285839347.333,11285751219756.5,36952927213043.0,0.0,33779625.0,672520.1,10156645376.0,4891029.522,1959172.0,482555.1,1152472.467,2850325.571,0.0,3.5,77254.0,44378221.476
16:56:45,26978603.455,882858.143,0.0,56838864.1,141690637.25,81620137308905.45,14291951185076.25,51009734137382.49,15771051127006.8,2061702054230.167,11450908706294.25,37445778787552.0,0.0,34110681.0,682961.5,10155125504.0,4930135.348,1971236.667,491065.4,1152472.467,2876397.429,0.0,3.5,77238.0,44497761.286
17:06:45,27062786.0,891429.571,0.0,57265997.9,142754412.25,82462973456980.73,14514555825990.75,51525127822087.25,15932127749348.6,2063127010874.5,11620379661590.5,37923625357730.25,0.0,34441737.0,692574.6,10154726400.0,4976438.652,1982142.667,499091.0,1152472.467,2902495.429,0.0,3.5,77238.0,44604657.619
17:16:45,27150328.273,900001.286,0.0,57692918.1,143817641.0,83307020447180.73,14740735159160.75,52040770558122.49,16093348546792.8,2064447667647.833,11790592884071.25,38403098590557.51,0.0,34772793.0,701755.2,10153725440.0,5016652.652,1994002.0,508750.2,1152472.467,2931105.571,0.0,3.5,77238.0,44723311.048
17:26:45,27291877.182,908572.857,0.0,58126459.5,144897302.75,84198892122492.98,14970031880490.5,52551353565999.25,16251531702177.6,2065687811551.5,11960184841940.5,38885319476073.0,0.0,35103849.0,713026.9,10152244480.0,5072122.087,2015025.0,517773.9,1152472.467,2960270.571,0.0,3.5,77175.333,44878480.619
17:36:45,27384633.636,917144.286,0.0,58556693.9,145968738.25,85085893399165.1,15199354305523.25,53062183817687.25,16409717890394.0,2067047601570.833,12125274337059.75,39371943014739.75,0.0,35434905.0,723164.8,10150948352.0,5111654.913,2027480.333,525862.6,1152472.467,2986717.429,0.0,3.5,77238.667,44986187.143
17:46:45,27466585.091,925715.857,0.0,58982859.5,147030110.0,85955549707700.73,15426422960770.5,53574687835067.75,16569001017318.6,2068504076862.0,12292021168915.75,39849758179426.49,0.0,35765961.0,732265.0,10149738240.0,5143894.478,2036272.333,534496.9,1152472.467,3013265.0,0.0,3.5,77206.0,45088208.905
17:56:45,27557476.182,934287.286,0.0,59410446.7,148095046.0,86821885548221.19,15651768461370.25,54087521342032.0,16728612330436.4,2070042109360.167,12462780944931.5,40320550988645.51,0.0,36097017.0,741539.7,10146846464.0,5179314.304,2051541.0,543373.0,1152472.467,3041363.286,0.0,3.5,77207.333,45200781.905
18:06:45,27640542.455,942859.0,0.0,59836816.7,149156949.75,87685301262725.81,15872211854991.0,54600029820497.0,16888178541129.8,2071835542990.667,12634897161082.25,40783406590802.25,0.0,36428073.0,751418.2,10143959040.0,5232703.783,2062671.333,552484.9,1152472.467,3067041.714,0.0,3.5,77223.333,45300350.381
18:16:45,27729201.818,951430.571,0.0,60257441.7,150204634.5,88544791195380.36,16096043649718.75,55113721984899.25,17048531659200.0,2073449300110.667,12806228320855.0,41250710813887.51,0.0,36759129.0,761756.8,10142049792.0,5283201.478,2075060.333,561875.6,1152472.467,3092238.714,0.0,3.5,77222.0,45414107.286
18:26:45,27813014.818,960002.143,0.0,60680851.5,151259227.75,89425731910764.27,16325089768549.0,55625684877419.75,17207941747967.8,2075099285815.167,12979519141271.0,41718976023044.0,0.0,37090185.0,771436.9,10140179456.0,5326115.043,2087808.0,570733.5,1152472.467,3117475.571,0.0,3.5,77206.0,45526422.19
18:36:46,27895334.364,968573.571,0.0,61107137.3,152320912.0,90308719150511.36,16557442094132.0,56137369122070.75,17367462576076.8,2076404460091.0,13153834309293.25,42193022033663.25,0.0,37421241.0,780311.0,10139418112.0,5362125.522,2101012.333,578823.8,1152472.467,3144003.286,0.0,3.5,77206.0,45625944.048
18:46:46,27967600.364,977145.143,0.0,61532157.7,153379436.0,91171796501060.55,16778381892521.0,56649556183726.0,17527125932518.0,2077704423038.167,13325384122554.0,42655614128908.25,0.0,37752297.0,787515.4,10138757632.0,5398779.565,2112030.333,585550.4,1152472.467,3171607.714,0.0,3.5,77222.0,45724538.905
18:56:46,28041737.273,985716.714,0.0,61957135.5,154437879.0,92038106345812.36,16998311993589.0,57161495176425.75,17686628014026.4,2079002648524.833,13496668210909.5,43116958131593.75,0.0,38083353.0,795290.3,10138780672.0,5448832.783,2126640.0,592734.3,1152472.467,3198163.714,0.0,3.5,77222.0,45841239.952
18:57:54,28113635.0,994288.286,0.0,62383460.1,155499636.25,92930361120903.9,17229318588620.25,57670296840123.75,17844485451946.0,2080271199757.333,13671745432647.0,43584506497627.51,0.0,38414409.0,802261.2,10138801664.0,5488510.087,2137541.333,599428.1,1152472.467,3225045.429,0.0,3.5,77223.333,45943406.19
19:07:55,28116616.727,995268.571,0.0,62436754.1,155632397.75,93031757932512.19,17256638860862.75,57728911760869.51,17862786383748.8,2080424297202.5,13691701287038.0,43639885973835.0,0.0,38455791.0,803151.3,10138810368.0,5498114.522,2138599.333,600280.5,1152472.467,3228293.571,0.0,3.5,77239.333,45952443.619
19:17:55,28198203.455,1003840.429,0.0,62862714.9,156693270.5,93922222188629.81,17488301300381.0,58238484028744.49,18021036485588.0,2081728395312.667,13866873476656.25,44108926505298.25,0.0,38786847.0,810125.3,10138839552.0,5548183.0,2151480.667,607071.8,1152472.467,3257260.0,0.0,3.5,77238.0,46064645.143
19:27:55,28320010.545,1012412.0,0.0,63289481.5,157756142.75,94809319623397.55,17718246420843.0,58748167830678.25,18179384047457.6,2083013500471.5,14041875412360.25,44574475456923.51,0.0,39117903.0,816299.8,10138876416.0,5599876.565,2171161.667,613103.6,1152472.467,3283794.857,0.0,3.5,77206.0,46208675.857
19:37:55,28385205.727,1020983.571,0.0,63714919.1,158815707.25,95674547875508.81,17943370774257.0,59260197398650.0,18339104476071.8,2084272240015.5,14215320327366.5,45044821991970.25,0.0,39448959.0,823506.3,10138912000.0,5632658.391,2182024.0,619852.6,1152472.467,3309689.571,0.0,3.5,77222.0,46311999.095
19:47:55,28454871.909,1029555.0,0.0,64140732.3,159876215.75,96539903862213.1,18171105144434.5,59772590253868.25,18499108314060.6,2085459095875.5,14388928356747.75,45521292275267.51,0.0,39780015.0,830270.9,10138947328.0,5675210.261,2195017.0,626573.6,1152472.467,3335124.0,0.0,3.5,77222.0,46421963.19
19:57:55,28530127.273,1038126.571,0.0,64564380.7,160931373.5,97401104448233.9,18398507269736.754,60285518733174.25,18659464957567.6,2086646200689.333,14561570134450.5,46003689075580.0,0.0,40111071.0,837314.0,10138974208.0,5714669.783,2205228.333,633329.6,1152472.467,3361349.286,0.0,3.5,77222.0,46542409.095
20:07:55,28612829.182,1046698.143,0.0,64987567.3,161985359.25,98278549735726.19,18619071326959.0,60802287706079.51,18822223976889.0,2087600110836.667,14731238564713.75,46478603158556.49,0.0,40442127.0,844085.1,10139017728.0,5754170.696,2214590.333,640236.9,1152472.467,3388062.429,0.0,3.5,77239.333,46653313.381
20:17:55,28714152.636,1055269.714,0.0,65412021.1,163042510.0,98913489127291.64,18771793363673.246,61313118294514.49,18981196170597.0,2088277583537.5,14898655255359.0,46915066323982.25,0.0,40773183.0,851497.1,10139049984.0,5787032.913,2227895.667,647391.9,1152472.467,3415297.714,0.0,3.5,77222.0,46780334.19
20:27:55,28815851.0,1063841.143,0.0,65832015.1,164088662.25,99543358954265.9,18895353355826.0,61806581539643.0,19130230644595.6,2089712036547.333,15068009367485.75,47349764601979.25,0.0,41104239.0,859367.9,10139091200.0,5824746.826,2244651.0,655397.1,1152472.467,3444289.714,0.0,3.5,77206.0,46938756.333
20:37:55,28898187.545,1072412.714,0.0,66255122.7,165142458.25,100178733977318.19,19016846220421.754,62298179412460.49,19278312599458.8,2091270283770.833,15239490321702.5,47778820672580.25,0.0,41435295.0,866477.6,10139091456.0,5870872.435,2255293.333,661901.0,1152472.467,3472096.0,0.0,3.5,77270.0,47050538.762
20:47:56,28983876.273,1080984.286,0.0,66675643.9,166189862.25,100827783127102.27,19127716116604.246,62791883880678.25,19427591533915.6,2092834236282.167,15409927565516.5,48202467766761.51,0.0,41766351.0,873539.9,10139092224.0,5917553.261,2264668.667,669037.6,1152472.467,3500134.571,0.0,3.5,77238.0,47163580.571
20:57:56,29065840.909,1089555.714,0.0,67100540.1,167248131.0,101478861273991.1,19236614989620.0,63285944939990.25,19577079628216.4,2094355217723.667,15580090973195.25,48625326619923.0,0.0,42097407.0,880945.1,10139095040.0,5967432.13,2276598.0,676260.7,1152472.467,3526913.286,0.0,3.5,77239.333,47279366.429
21:07:56,29135887.818,1098127.286,0.0,67522284.3,168298565.0,102115867395765.1,19355417552939.754,63777725220946.49,19725273192903.0,2095898774060.833,15751483168165.25,49050556915197.75,0.0,42428463.0,888443.6,10139093760.0,6003255.391,2288113.667,683049.5,1152472.467,3552962.286,0.0,3.5,77206.0,47387769.571
21:17:56,29208546.091,1106698.714,0.0,67945619.9,169352966.5,102773984215942.45,19460623675001.0,64272371151530.49,19875118262043.6,2097441249632.833,15921597357643.25,49477675501465.51,0.0,42759519.0,897001.8,10139095040.0,6042772.0,2300268.333,690273.2,1152472.467,3578333.714,0.0,3.5,77222.0,47507232.952
21:27:56,29333705.545,1115270.143,0.0,68366722.3,170401838.0,103800061896544.19,19561684054740.0,64768482830417.0,20025808435405.2,2099253674460.333,16088770487542.25,49914498851434.49,0.0,43090575.0,906346.1,10139115776.0,6087316.522,2316042.333,698821.2,1152472.467,3604582.714,0.0,3.5,77238.0,47655432.762
21:37:56,29404123.364,1123841.429,0.0,68786247.7,171446812.0,104852282456205.81,19649061223097.5,65263000313527.25,20175173832221.2,2101070816086.167,16247632656278.5,50322194230659.75,0.0,43421631.0,913531.5,10139145472.0,6126831.043,2327018.667,706054.4,1152472.467,3632448.857,0.0,3.5,77207.333,47761347.524
21:47:56,29475282.455,1132412.857,0.0,69203178.1,172485385.5,105604920526936.1,19682277871673.246,65745403128167.0,20317788185755.0,2102861285163.0,16393826089180.25,50660615637268.75,0.0,43752687.0,921006.2,10139107840.0,6169730.435,2337769.0,712698.5,1152472.467,3659730.143,0.0,3.5,77254.0,47864435.857
21:57:56,29551291.0,1140984.429,0.0,69626670.9,173540181.0,106319703997840.9,19683899087242.0,66219246716784.75,20455916945550.4,2103888242837.833,16514414747410.0,50933431427496.0,0.0,44083743.0,927812.5,10139143168.0,6214388.826,2350358.0,718638.1,1152472.467,3698387.286,0.0,3.5,77223.333,47982565.095
22:07:56,29621329.182,1149555.714,0.0,70048284.9,174590337.5,107044323587569.81,19684090365419.5,66684593394248.0,20590271030681.2,2106053259799.667,16613783482077.5,51144838971534.49,0.0,44414799.0,933542.0,10139226880.0,6254391.913,2362255.0,723999.0,1152472.467,3723206.714,0.0,3.5,77238.0,48086580.429
22:17:56,29764791.091,1158127.286,0.0,70466259.7,175631496.25,107768704109680.1,19684284989882.754,67139097079420.75,20720034712867.0,2107906284492.167,16646048623552.0,51255130607413.25,0.0,44745855.0,938986.0,10139234304.0,6420531.522,2376439.667,729314.4,1152472.467,3754688.143,0.0,3.5,77239.333,48300261.333
22:27:56,29877304.0,1166698.143,0.0,70878665.7,176658900.0,108493093627242.55,19684478352773.246,67588103850531.51,20847752293440.6,2111119164397.667,16646066916491.75,51257623837590.0,0.0,45076911.0,944200.1,10139275008.0,6465704.217,2399881.667,734915.7,1152472.467,3782283.429,0.0,3.5,77190.0,48449997.333
22:37:56,29948102.364,1175269.286,0.0,71287332.3,177677050.5,109459986904377.36,19684586668325.754,68037111259720.49,20975470051621.4,2114326819890.667,16646085090297.75,51260114310653.51,0.0,45407967.0,949582.8,10139316224.0,6501446.957,2410119.667,740202.9,1152472.467,3808816.286,0.0,3.5,77174.0,48561118.381
22:47:57,30052791.091,1183840.429,0.0,71696852.9,178697320.25,110541162652149.1,19684654459869.5,68486119133566.0,21103187943663.4,2117534770036.333,16646103755825.0,51262586241009.0,0.0,45739023.0,955171.0,10139356160.0,6538391.478,2421370.333,745699.5,1152472.467,3833828.857,0.0,3.5,77207.0,48684720.905
22:57:57,30167162.0,1192411.429,0.0,72109661.5,179725736.25,111622250602951.36,19684756180168.754,68935126989654.75,21230905829194.6,2120742141312.333,16646122540751.5,51265064915737.51,0.0,46070079.0,960882.7,10139390464.0,6578352.478,2433730.333,751465.5,1152472.467,3860578.143,0.0,3.5,77189.667,48807894.714
23:07:57,30935939.727,1200982.571,0.0,72519002.5,180745559.0,112703105282731.45,19684914281644.5,69384135523141.75,21358623993190.4,2123947149271.0,16646144829621.25,51267518924021.0,0.0,46401135.0,966448.3,10139502848.0,6625118.957,2444731.0,756959.6,1152472.467,3906430.0,0.0,3.5,77221.667,49948160.333
23:17:57,31733812.818,1209553.714,0.0,72929836.9,181769062.5,113784108654248.98,19685044300487.0,69833144738895.25,21486351707411.0,2127152975690.333,16646163683423.75,51270015544319.0,0.0,46732191.0,972236.6,10139535104.0,6671793.087,2463519.333,762637.2,1152472.467,3932322.143,0.0,3.5,77237.667,51120738.619
23:27:57,32618484.091,1218124.714,0.0,73342295.1,182796600.5,114865450674349.81,19685186041564.5,70282152044021.25,21614081999160.4,2130365333351.167,16646182775852.0,51273196735448.25,0.0,47063247.0,977559.4,10139574784.0,6707516.739,2482989.0,767912.2,1152472.467,3957708.143,0.0,3.5,77221.667,52395483.095
23:37:57,33427489.182,1226695.714,0.0,73753172.3,183820198.5,115903387791050.45,19685332587709.246,70731159597617.25,21741812357982.2,2133584584285.167,16646201409651.25,51276566312085.25,0.0,47394303.0,983562.0,10139607808.0,6750490.174,2499334.0,773781.4,1152472.467,3991058.0,0.0,3.5,77237.667,53559655.286
23:46:35,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576539392.0,0.0,0.0,0.0,1152471.4,570.571,0.0,0.5,67593.0,0.0
23:47:57,34241528.818,1235266.857,0.0,74162500.7,184839971.5,116637859252043.55,19685493212257.246,71180166836992.25,21869542628701.0,2136798279391.5,16646219559155.75,51279913334148.0,0.0,47725359.0,988868.6,10139647232.0,6793417.87,2514999.0,778945.2,1152472.467,4016112.286,0.0,3.5,77205.667,54728269.048
23:56:35,4251268.909,8570.714,0.0,13936143.9,34823430.25,660829019417.455,140172650709.0,455036496961.75,159350152853.4,105306202795.667,87084784706.75,390887489394.5,0.0,331056.0,924.1,10108324352.0,37699.913,69584.333,1159.2,1152471.4,32379.0,0.0,3.5,69610.667,5168894.571
23:57:57,35038833.273,1243840.857,0.0,74575971.3,185870015.75,117372435086869.45,19685620486648.5,71629328285714.75,21997316770331.0,2140010727053.833,16646238264675.0,51282671548192.75,0.0,48056415.0,994278.3,10139674112.0,6829446.783,2533937.667,784157.7,1152472.467,4041031.714,0.0,3.5,77237.667,55899433.571
